kegg_id	chebi_id
C10947	CHEBI:6790
C10948	CHEBI:6798
C10949	CHEBI:7554
C10950	CHEBI:8523
C10951	CHEBI:7100
C10952	CHEBI:8866
C10953	CHEBI:6902
C10954	CHEBI:7475
C10955	CHEBI:9348
C10956	CHEBI:7858
C10957	CHEBI:83453
C10958	CHEBI:8415
C10959	CHEBI:9520
C10960	CHEBI:9715
C10961	CHEBI:9673
C10962	CHEBI:9678
C10963	CHEBI:9447
C10964	CHEBI:3016
C10965	CHEBI:3018
C10966	CHEBI:3648
C10967	CHEBI:5122
C10968	CHEBI:5862
C10969	CHEBI:8981
C10970	CHEBI:8986
C10971	CHEBI:6020
C10972	CHEBI:5877
C10973	CHEBI:9529
C10974	CHEBI:1894
C10975	CHEBI:9677
C10976	CHEBI:663
C10977	CHEBI:9528
C10978	CHEBI:9676
C10979	CHEBI:3656
C10980	CHEBI:3093
C10981	CHEBI:9986
C10982	CHEBI:4034
C10983	CHEBI:4035
C10984	CHEBI:4042
C10985	CHEBI:4388
C10986	CHEBI:8450
C10987	CHEBI:7087
C10988	CHEBI:5014
C10989	CHEBI:5135
C10990	CHEBI:5104
C10991	CHEBI:8811
C10992	CHEBI:9430
C10993	CHEBI:5105
C10994	CHEBI:2630
C10995	CHEBI:2665
C10996	CHEBI:4312
C10997	CHEBI:5569
C10998	CHEBI:1784
C10999	CHEBI:28124
C11000	CHEBI:27864
C11001	CHEBI:27880
C11002	CHEBI:6009
C11003	CHEBI:27840
C11004	CHEBI:28738
C11005	CHEBI:6049
C11006	CHEBI:920
C11007	CHEBI:6482
C11008	CHEBI:957
C11009	CHEBI:3608
C11010	CHEBI:27526
C11011	CHEBI:6907
C11012	CHEBI:7957
C11013	CHEBI:27873
C11014	CHEBI:28546
C11015	CHEBI:2555
C11016	CHEBI:4640
C11017	CHEBI:2962
C11018	CHEBI:2953
C11019	CHEBI:83569
C11020	CHEBI:75370
C11021	CHEBI:4510
C11022	CHEBI:3232
C11023	CHEBI:7683
C11024	CHEBI:5008
C11025	CHEBI:3903
C11026	CHEBI:3904
C11027	CHEBI:3905
C11028	CHEBI:8121
C11029	CHEBI:5097
C11030	CHEBI:8712
C11031	CHEBI:5616
C11032	CHEBI:9682
C11033	CHEBI:28812
C11034	CHEBI:6620
C11035	CHEBI:8939
C11036	CHEBI:3179
C11037	CHEBI:3639
C11038	CHEBI:835
C11039	CHEBI:836
C11040	CHEBI:943
C11041	CHEBI:949
C11042	CHEBI:5692
C11043	CHEBI:6842
C11044	CHEBI:28298
C11045	CHEBI:2877
C11047	CHEBI:1442
C11048	CHEBI:3167
C11049	CHEBI:27722
C11050	CHEBI:1309
C11051	CHEBI:1310
C11052	CHEBI:28184
C11053	CHEBI:2328
C11054	CHEBI:9230
C11055	CHEBI:9231
C11056	CHEBI:9232
C11057	CHEBI:1367
C11058	CHEBI:27785
C11059	CHEBI:27936
C11060	CHEBI:28937
C11061	CHEBI:28870
C11062	CHEBI:28522
C11063	CHEBI:3620
C11064	CHEBI:5116
C11065	CHEBI:7590
C11066	CHEBI:6613
C11067	CHEBI:6612
C11068	CHEBI:6614
C11069	CHEBI:6615
C11070	CHEBI:6616
C11071	CHEBI:2653
C11072	CHEBI:9383
C11073	CHEBI:3014
C11074	CHEBI:9384
C11075	CHEBI:3394
C11076	CHEBI:1220
C11077	CHEBI:4520
C11078	CHEBI:5009
C11079	CHEBI:8248
C11080	CHEBI:3436
C11081	CHEBI:4738
C11082	CHEBI:1221
C11083	CHEBI:2894
C11084	CHEBI:5006
C11085	CHEBI:5007
C11086	CHEBI:6964
C11087	CHEBI:7778
C11088	CHEBI:28534
C11089	CHEBI:4503
C11090	CHEBI:4791
C11091	CHEBI:5691
C11092	CHEBI:2959
C11093	CHEBI:4036
C11094	CHEBI:3416
C11095	CHEBI:3751
C11096	CHEBI:3920
C11097	CHEBI:4955
C11098	CHEBI:5011
C11099	CHEBI:5063
C11100	CHEBI:5131
C11101	CHEBI:412516
C11102	CHEBI:5828
C11103	CHEBI:5827
C11104	CHEBI:5829
C11105	CHEBI:2131
C11106	CHEBI:28515
C11107	CHEBI:1679
C11108	CHEBI:28598
C11109	CHEBI:5588
C11110	CHEBI:5870
C11111	CHEBI:6047
C11112	CHEBI:6048
C11113	CHEBI:6819
C11114	CHEBI:6820
C11115	CHEBI:2091
C11116	CHEBI:6886
C11117	CHEBI:2103
C11118	CHEBI:7307
C11119	CHEBI:7329
C11120	CHEBI:8862
C11121	CHEBI:8489
C11122	CHEBI:4302
C11123	CHEBI:8657
C11124	CHEBI:9242
C11125	CHEBI:9339
C11126	CHEBI:9422
C11127	CHEBI:9666
C11128	CHEBI:894
C11129	CHEBI:27539
C11130	CHEBI:28536
C11131	CHEBI:36491
C11132	CHEBI:37450
C11133	CHEBI:28919
C11134	CHEBI:28835
C11135	CHEBI:28832
C11136	CHEBI:37451
C11141	CHEBI:10
C11142	CHEBI:9349
C11143	CHEBI:28262
C11144	CHEBI:28887
C11145	CHEBI:27376
C11146	CHEBI:28216
C11147	CHEBI:28826
C11148	CHEBI:28888
C11149	CHEBI:36386
C11150	CHEBI:30956
C11151	CHEBI:27684
C11152	CHEBI:44880
C11153	CHEBI:75988
C11154	CHEBI:9737
C11155	CHEBI:10607
C11156	CHEBI:9665
C11158	CHEBI:63632
C11159	CHEBI:9607
C11160	CHEBI:9495
C11161	CHEBI:4883
C11162	CHEBI:69451
C11163	CHEBI:5850
C11164	CHEBI:3259
C11165	CHEBI:46116
C11166	CHEBI:8984
C11168	CHEBI:9467
C11169	CHEBI:9337
C11170	CHEBI:9322
C11171	CHEBI:9177
C11172	CHEBI:27496
C11173	CHEBI:8988
C11174	CHEBI:62919
C11175	CHEBI:8927
C11177	CHEBI:52672
C11178	CHEBI:8806
C11179	CHEBI:8682
C11180	CHEBI:8674
C11181	CHEBI:8452
C11182	CHEBI:8434
C11184	CHEBI:7880
C11185	CHEBI:7645
C11186	CHEBI:7614
C11188	CHEBI:7491
C11189	CHEBI:51232
C11190	CHEBI:8828
C11191	CHEBI:10454
C11193	CHEBI:8736
C11194	CHEBI:6996
C11195	CHEBI:50729
C11196	CHEBI:6835
C11198	CHEBI:6736
C11199	CHEBI:3503
C11200	CHEBI:6407
C11201	CHEBI:6028
C11202	CHEBI:3484
C11205	CHEBI:5699
C11206	CHEBI:10631
C11207	CHEBI:4997
C11208	CHEBI:28909
C11210	CHEBI:3496
C11212	CHEBI:7437
C11213	CHEBI:8985
C11214	CHEBI:9549
C11215	CHEBI:29125
C11216	CHEBI:10129
C11217	CHEBI:84060
C11218	CHEBI:5530
C11219	CHEBI:5868
C11221	CHEBI:5158
C11222	CHEBI:5292
C11223	CHEBI:5015
C11224	CHEBI:5013
C11225	CHEBI:5674
C11226	CHEBI:4998
C11227	CHEBI:4886
C11228	CHEBI:4868
C11229	CHEBI:4811
C11230	CHEBI:47898
C11231	CHEBI:4672
C11232	CHEBI:4641
C11233	CHEBI:4609
C11234	CHEBI:4537
C11235	CHEBI:4506
C11236	CHEBI:7572
C11237	CHEBI:791
C11238	CHEBI:41072
C11239	CHEBI:6619
C11240	CHEBI:8909
C11242	CHEBI:30033
C11243	CHEBI:30034
C11244	CHEBI:2976
C11245	CHEBI:5427
C11246	CHEBI:137822
C11248	CHEBI:4304
C11249	CHEBI:29005
C11250	CHEBI:4393
C11251	CHEBI:3663
C11252	CHEBI:3628
C11253	CHEBI:3507
C11254	CHEBI:78310
C11255	CHEBI:3405
C11256	CHEBI:3330
C11257	CHEBI:3303
C11259	CHEBI:60584
C11260	CHEBI:991
C11261	CHEBI:40036
C11262	CHEBI:2038
C11263	CHEBI:29022
C11264	CHEBI:2268
C11265	CHEBI:2310
C11266	CHEBI:2312
C11268	CHEBI:3089
C11269	CHEBI:46416
C11271	CHEBI:29021
C11272	CHEBI:5115
C11274	CHEBI:9473
C11275	CHEBI:3567
C11276	CHEBI:7576
C11277	CHEBI:2469
C11278	CHEBI:2505
C11279	CHEBI:3565
C11280	CHEBI:67357
C11281	CHEBI:338412
C11282	CHEBI:2952
C11283	CHEBI:66932
C11284	CHEBI:33070
C11285	CHEBI:9700
C11288	CHEBI:45869
C11289	CHEBI:792
C11290	CHEBI:1475
C11292	CHEBI:7209
C11293	CHEBI:4874
C11295	CHEBI:7189
C11296	CHEBI:7190
C11297	CHEBI:7192
C11298	CHEBI:7281
C11299	CHEBI:9997
C11300	CHEBI:9200
C11301	CHEBI:9347
C11302	CHEBI:42937
C11303	CHEBI:8955
C11304	CHEBI:8937
C11305	CHEBI:78019
C11306	CHEBI:2423
C11307	CHEBI:3566
C11308	CHEBI:41470
C11309	CHEBI:3305
C11310	CHEBI:641
C11311	CHEBI:28285
C11312	CHEBI:7751
C11313	CHEBI:7752
C11314	CHEBI:7753
C11315	CHEBI:8932
C11316	CHEBI:9501
C11317	CHEBI:9194
C11318	CHEBI:272
C11319	CHEBI:53648
C11320	CHEBI:4221
C11321	CHEBI:1418
C11322	CHEBI:1744
C11323	CHEBI:1751
C11324	CHEBI:2161
C11325	CHEBI:2305
C11326	CHEBI:39708
C11327	CHEBI:1274
C11328	CHEBI:6419
C11329	CHEBI:7161
C11330	CHEBI:7191
C11331	CHEBI:6415
C11332	CHEBI:6418
C11333	CHEBI:7193
C11334	CHEBI:5312
C11335	CHEBI:7070
C11336	CHEBI:6771
C11337	CHEBI:9496
C11338	CHEBI:3151
C11339	CHEBI:2762
C11340	CHEBI:2761
C11341	CHEBI:7219
C11342	CHEBI:138856
C11343	CHEBI:45615
C11344	CHEBI:27642
C11345	CHEBI:9675
C11346	CHEBI:772
C11347	CHEBI:42912
C11348	CHEBI:16346
C11350	CHEBI:62
C11351	CHEBI:28399
C11352	CHEBI:1997
C11353	CHEBI:1121
C11354	CHEBI:1142
C11355	CHEBI:18198
C11356	CHEBI:10698
C11357	CHEBI:74
C11358	CHEBI:75
C11359	CHEBI:92
C11360	CHEBI:37
C11361	CHEBI:7210
C11362	CHEBI:2966
C11363	CHEBI:63836
C11365	CHEBI:3284
C11366	CHEBI:8989
C11367	CHEBI:5548
C11368	CHEBI:5543
C11369	CHEBI:5107
C11370	CHEBI:7270
C11371	CHEBI:7449
C11372	CHEBI:5847
C11373	CHEBI:9436
C11374	CHEBI:42335
C11375	CHEBI:8991
C11376	CHEBI:8990
C11377	CHEBI:10311
C11378	CHEBI:46245
C11379	CHEBI:3703
C11380	CHEBI:2781
C11381	CHEBI:3043
C11382	CHEBI:7
C11383	CHEBI:15399
C11384	CHEBI:368
C11386	CHEBI:88
C11387	CHEBI:165
C11388	CHEBI:28
C11389	CHEBI:98
C11390	CHEBI:31
C11391	CHEBI:367
C11392	CHEBI:129
C11393	CHEBI:128
C11394	CHEBI:19
C11395	CHEBI:227
C11396	CHEBI:149
C11397	CHEBI:152
C11398	CHEBI:154
C11399	CHEBI:50233
C11400	CHEBI:50232
C11401	CHEBI:166
C11402	CHEBI:228
C11403	CHEBI:64231
C11404	CHEBI:204
C11405	CHEBI:29001
C11406	CHEBI:241
C11407	CHEBI:29004
C11408	CHEBI:232
C11409	CHEBI:15388
C11410	CHEBI:153
C11411	CHEBI:150
C11412	CHEBI:155
C11413	CHEBI:50235
C11414	CHEBI:233
C11415	CHEBI:168
C11416	CHEBI:158
C11417	CHEBI:214
C11418	CHEBI:64232
C11419	CHEBI:211
C11420	CHEBI:242
C11421	CHEBI:212
C11422	CHEBI:28851
C11425	CHEBI:28953
C11426	CHEBI:29011
C11427	CHEBI:28091
C11428	CHEBI:28951
C11429	CHEBI:27950
C11430	CHEBI:28820
C11431	CHEBI:28668
C11432	CHEBI:27528
C11433	CHEBI:27753
C11434	CHEBI:17764
C11435	CHEBI:16578
C11436	CHEBI:16840
C11437	CHEBI:16493
C11438	CHEBI:3252
C11441	CHEBI:4447
C11442	CHEBI:2840
C11443	CHEBI:2841
C11445	CHEBI:1760
C11446	CHEBI:1826
C11447	CHEBI:10512
C11448	CHEBI:1373
C11449	CHEBI:1451
C11453	CHEBI:18425
C11455	CHEBI:17813
C11456	CHEBI:10471
C11457	CHEBI:1427
C11460	CHEBI:10516
C11461	CHEBI:10506
C11462	CHEBI:1531
C11465	CHEBI:1403
C11466	CHEBI:2085
C11467	CHEBI:7336
C11468	CHEBI:1374
C11469	CHEBI:3319
C11471	CHEBI:4726
C11472	CHEBI:4188
C11473	CHEBI:4947
C11474	CHEBI:7521
C11475	CHEBI:4300
C11476	CHEBI:6182
C11478	CHEBI:10656
C11480	CHEBI:1283
C11481	CHEBI:17137
C11482	CHEBI:5743
C11483	CHEBI:6617
C11484	CHEBI:5206
C11485	CHEBI:6342
C11486	CHEBI:7421
C11488	CHEBI:5593
C11489	CHEBI:7438
C11490	CHEBI:2355
C11491	CHEBI:7440
C11492	CHEBI:7441
C11493	CHEBI:3415
C11494	CHEBI:6849
C11495	CHEBI:6853
C11496	CHEBI:18354
C11497	CHEBI:15881
C11498	CHEBI:18288
C11499	CHEBI:16712
C11500	CHEBI:1958
C11502	CHEBI:16086
C11503	CHEBI:16569
C11504	CHEBI:29216
C11505	CHEBI:16052
C11506	CHEBI:28985
C11507	CHEBI:28982
C11508	CHEBI:30109
C11509	CHEBI:16286
C11510	CHEBI:19333
C11511	CHEBI:10696
C11512	CHEBI:15929
C11513	CHEBI:15576
C11514	CHEBI:15663
C11515	CHEBI:15661
C11516	CHEBI:16351
C11519	CHEBI:17945
C11520	CHEBI:17966
C11521	CHEBI:15855
C11522	CHEBI:29107
C11525	CHEBI:18087
C11526	CHEBI:30164
C11527	CHEBI:16388
C11529	CHEBI:51353
C11535	CHEBI:16405
C11536	CHEBI:32896
C11537	CHEBI:48291
C11538	CHEBI:3790
C11539	CHEBI:3791
C11540	CHEBI:3792
C11541	CHEBI:3793
C11542	CHEBI:3794
C11543	CHEBI:3789
C11544	CHEBI:15847
C11545	CHEBI:3795
C11546	CHEBI:82766
C11549	CHEBI:16915
C11550	CHEBI:8300
C11551	CHEBI:17542
C11552	CHEBI:8298
C11553	CHEBI:15981
C11554	CHEBI:16152
C11555	CHEBI:16067
C11556	CHEBI:16851
C11557	CHEBI:16500
C11560	CHEBI:616
C11561	CHEBI:968
C11562	CHEBI:138849
C11563	CHEBI:611
C11564	CHEBI:7088
C11565	CHEBI:2307
C11566	CHEBI:1428
C11567	CHEBI:1263
C11568	CHEBI:235
C11569	CHEBI:855
C11570	CHEBI:963
C11571	CHEBI:1284
C11572	CHEBI:5489
C11573	CHEBI:2155
C11574	CHEBI:2185
C11575	CHEBI:2321
C11576	CHEBI:2160
C11577	CHEBI:1602
C11578	CHEBI:2304
C11579	CHEBI:2302
C11580	CHEBI:2301
C11581	CHEBI:2303
C11582	CHEBI:1046
C11583	CHEBI:1831
C11584	CHEBI:1904
C11585	CHEBI:1905
C11586	CHEBI:10320
C11587	CHEBI:2965
C11588	CHEBI:10472
C11589	CHEBI:2967
C11590	CHEBI:3000
C11591	CHEBI:4286
C11592	CHEBI:59051
C11593	CHEBI:4732
C11594	CHEBI:4734
C11595	CHEBI:4733
C11596	CHEBI:53490
C11597	CHEBI:5544
C11598	CHEBI:5807
C11599	CHEBI:5845
C11600	CHEBI:5846
C11601	CHEBI:52099
C11602	CHEBI:6611
C11603	CHEBI:6979
C11604	CHEBI:7352
C11605	CHEBI:7426
C11606	CHEBI:7427
C11607	CHEBI:7188
C11608	CHEBI:7450
C11609	CHEBI:7569
C11610	CHEBI:7988
C11611	CHEBI:8083
C11612	CHEBI:59063
C11613	CHEBI:8310
C11615	CHEBI:8417
C11616	CHEBI:8418
C11617	CHEBI:8419
C11618	CHEBI:8642
C11619	CHEBI:9216
C11620	CHEBI:18215
C11621	CHEBI:9426
C11622	CHEBI:9494
C11623	CHEBI:177811
C11624	CHEBI:53424
C11625	CHEBI:53426
C11626	CHEBI:9984
C11627	CHEBI:46442
C11628	CHEBI:10618
C11629	CHEBI:10613
C11630	CHEBI:16790
C11631	CHEBI:17643
C11632	CHEBI:16829
C11633	CHEBI:16425
C11634	CHEBI:18057
C11635	CHEBI:16060
C11636	CHEBI:2260
C11637	CHEBI:73926
C11638	CHEBI:1449
C11639	CHEBI:5300
C11640	CHEBI:7941
C11641	CHEBI:1322
C11642	CHEBI:797
C11643	CHEBI:17699
C11644	CHEBI:6362
C11645	CHEBI:6365
C11646	CHEBI:4419
C11647	CHEBI:4417
C11648	CHEBI:2315
C11649	CHEBI:2314
C11650	CHEBI:2316
C11651	CHEBI:2317
C11652	CHEBI:2320
C11653	CHEBI:5969
C11654	CHEBI:9403
C11655	CHEBI:2882
C11656	CHEBI:2318
C11657	CHEBI:5966
C11658	CHEBI:2319
C11659	CHEBI:705
C11660	CHEBI:706
C11661	CHEBI:2261
C11662	CHEBI:2262
C11663	CHEBI:6514
C11664	CHEBI:694
C11665	CHEBI:2259
C11666	CHEBI:716
C11667	CHEBI:2327
C11668	CHEBI:2258
C11669	CHEBI:4459
C11670	CHEBI:5965
C11671	CHEBI:4458
C11672	CHEBI:695
C11673	CHEBI:5301
C11674	CHEBI:9074
C11675	CHEBI:769
C11676	CHEBI:6510
C11678	CHEBI:4484
C11679	CHEBI:1737
C11680	CHEBI:3472
C11681	CHEBI:802
C11682	CHEBI:9479
C11683	CHEBI:801
C11684	CHEBI:6618
C11685	CHEBI:3763
C11686	CHEBI:9884
C11687	CHEBI:30969
C11688	CHEBI:2880
C11689	CHEBI:3961
C11690	CHEBI:4803
C11691	CHEBI:9260
C11692	CHEBI:9506
C11694	CHEBI:8729
C11695	CHEBI:2700
C11696	CHEBI:258351
C11697	CHEBI:6436
C11698	CHEBI:9847
C11699	CHEBI:5597
C11700	CHEBI:18193
C11701	CHEBI:9848
C11702	CHEBI:9590
C11703	CHEBI:6257
C11704	CHEBI:4720
C11705	CHEBI:8983
C11706	CHEBI:8982
C11707	CHEBI:8463
C11708	CHEBI:9356
C11709	CHEBI:4303
C11710	CHEBI:4460
C11711	CHEBI:9308
C11712	CHEBI:9444
C11713	CHEBI:10432
C11714	CHEBI:10319
C11715	CHEBI:51052
C11716	CHEBI:6944
C11717	CHEBI:4284
C11718	CHEBI:6339
C11719	CHEBI:6338
C11720	CHEBI:4786
C11721	CHEBI:3354
C11723	CHEBI:5706
C11724	CHEBI:4003
C11725	CHEBI:2940
C11726	CHEBI:3605
C11727	CHEBI:3606
C11728	CHEBI:3746
C11729	CHEBI:5683
C11730	CHEBI:9437
C11731	CHEBI:10587
C11732	CHEBI:4524
C11733	CHEBI:41934
C11734	CHEBI:2613
C11735	CHEBI:15620
C11736	CHEBI:60761
C11737	CHEBI:3258
C11738	CHEBI:10588
C11739	CHEBI:8976
C11740	CHEBI:8977
C11741	CHEBI:8978
C11742	CHEBI:8979
C11743	CHEBI:8980
C11744	CHEBI:9016
C11745	CHEBI:9309
C11746	CHEBI:7969
C11747	CHEBI:7960
C11748	CHEBI:5098
C11749	CHEBI:7965
C11750	CHEBI:8255
C11751	CHEBI:9391
C11752	CHEBI:3414
C11754	CHEBI:3537
C11755	CHEBI:91030
C11756	CHEBI:2216
C11757	CHEBI:2456
C11760	CHEBI:2685
C11761	CHEBI:9702
C11762	CHEBI:8483
C11763	CHEBI:6943
C11764	CHEBI:75701
C11765	CHEBI:8421
C11766	CHEBI:8874
C11767	CHEBI:10056
C11768	CHEBI:10304
C11769	CHEBI:8747
C11770	CHEBI:8746
C11771	CHEBI:9010
C11772	CHEBI:4285
C11773	CHEBI:4800
C11774	CHEBI:8411
C11775	CHEBI:10055
C11776	CHEBI:10302
C11777	CHEBI:5958
C11778	CHEBI:1445
C11779	CHEBI:5685
C11780	CHEBI:2184
C11781	CHEBI:2168
C11782	CHEBI:4575
C11783	CHEBI:6941
C11784	CHEBI:4752
C11785	CHEBI:7633
C11786	CHEBI:7002
C11787	CHEBI:7458
C11788	CHEBI:7303
C11789	CHEBI:6799
C11790	CHEBI:8056
C11791	CHEBI:3171
C11792	CHEBI:6125
C11793	CHEBI:4912
C11794	CHEBI:4650
C11795	CHEBI:4901
C11796	CHEBI:73358
C11797	CHEBI:9591
C11798	CHEBI:6762
C11799	CHEBI:8987
C11800	CHEBI:9527
C11801	CHEBI:1896
C11802	CHEBI:7808
C11803	CHEBI:7847
C11804	CHEBI:6370
C11805	CHEBI:6550
C11806	CHEBI:7915
C11807	CHEBI:16791
C11808	CHEBI:17372
C11809	CHEBI:17384
C11810	CHEBI:7621
C11811	CHEBI:15664
C11812	CHEBI:6511
C11813	CHEBI:4394
C11814	CHEBI:4397
C11815	CHEBI:5980
C11816	CHEBI:8589
C11817	CHEBI:4433
C11818	CHEBI:18146
C11819	CHEBI:3921
C11820	CHEBI:10303
C11821	CHEBI:18072
C11822	CHEBI:37012
C11823	CHEBI:891
C11825	CHEBI:16229
C11826	CHEBI:37790
C11827	CHEBI:10151
C11829	CHEBI:15434
C11830	CHEBI:15433
C11831	CHEBI:30619
C11832	CHEBI:38259
C11833	CHEBI:29607
C11834	CHEBI:29486
C11837	CHEBI:29643
C11838	CHEBI:29484
C11839	CHEBI:29640
C11840	CHEBI:29639
C11841	CHEBI:43778
C11842	CHEBI:29637
C11843	CHEBI:29466
C11844	CHEBI:29644
C11845	CHEBI:29638
C11846	CHEBI:29563
C11847	CHEBI:69440
C11848	CHEBI:29472
C11849	CHEBI:29479
C11850	CHEBI:73113
C11851	CHEBI:29709
C11853	CHEBI:29589
C11854	CHEBI:29600
C11855	CHEBI:29592
C11856	CHEBI:29602
C11857	CHEBI:30088
C11858	CHEBI:29588
C11859	CHEBI:29596
C11860	CHEBI:29590
C11861	CHEBI:32906
C11862	CHEBI:29595
C11863	CHEBI:29605
C11864	CHEBI:32902
C11865	CHEBI:29599
C11866	CHEBI:29467
C11867	CHEBI:32903
C11868	CHEBI:29593
C11869	CHEBI:29594
C11870	CHEBI:29604
C11871	CHEBI:29598
C11872	CHEBI:29611
C11873	CHEBI:29609
C11874	CHEBI:15417
C11875	CHEBI:15419
C11876	CHEBI:29502
C11877	CHEBI:50061
C11878	CHEBI:30232
C11879	CHEBI:29616
C11880	CHEBI:29651
C11881	CHEBI:29659
C11882	CHEBI:29510
C11883	CHEBI:52482
C11884	CHEBI:29654
C11885	CHEBI:29652
C11886	CHEBI:52483
C11887	CHEBI:29509
C11888	CHEBI:29615
C11889	CHEBI:29653
C11890	CHEBI:29519
C11891	CHEBI:29518
C11892	CHEBI:29517
C11893	CHEBI:29550
C11894	CHEBI:30037
C11895	CHEBI:30038
C11896	CHEBI:30042
C11897	CHEBI:30041
C11898	CHEBI:50436
C11899	CHEBI:32897
C11900	CHEBI:32898
C11901	CHEBI:30939
C11902	CHEBI:29739
C11903	CHEBI:29118
C11904	CHEBI:50375
C11905	CHEBI:29601
C11906	CHEBI:29678
C11907	CHEBI:16128
C11908	CHEBI:27678
C11909	CHEBI:27645
C11910	CHEBI:10502
C11911	CHEBI:27948
C11912	CHEBI:29726
C11913	CHEBI:29568
C11915	CHEBI:27498
C11916	CHEBI:10525
C11917	CHEBI:29612
C11918	CHEBI:69438
C11919	CHEBI:29730
C11920	CHEBI:29733
C11921	CHEBI:29732
C11922	CHEBI:30940
C11923	CHEBI:29729
C11924	CHEBI:36999
C11925	CHEBI:63264
C11926	CHEBI:76289
C11927	CHEBI:29724
C11928	CHEBI:29722
C11929	CHEBI:37002
C11930	CHEBI:90167
C11931	CHEBI:29716
C11932	CHEBI:29717
C11933	CHEBI:29728
C11934	CHEBI:29473
C11935	CHEBI:29489
C11936	CHEBI:37439
C11937	CHEBI:38249
C11938	CHEBI:25460
C11939	CHEBI:25458
C11940	CHEBI:25459
C11941	CHEBI:26137
C11942	CHEBI:27049
C11943	CHEBI:27050
C11944	CHEBI:23285
C11945	CHEBI:29742
C11946	CHEBI:29714
C11947	CHEBI:29478
C11948	CHEBI:29469
C11949	CHEBI:29483
C11950	CHEBI:20092
C11951	CHEBI:37047
C11952	CHEBI:36492
C11953	CHEBI:182619
C11954	CHEBI:138812
C11955	CHEBI:29544
C11956	CHEBI:29532
C11957	CHEBI:29545
C11958	CHEBI:29533
C11959	CHEBI:29543
C11960	CHEBI:29531
C11961	CHEBI:138850
C11962	CHEBI:185950
C11963	CHEBI:29538
C11964	CHEBI:29526
C11965	CHEBI:29539
C11966	CHEBI:29527
C11967	CHEBI:29537
C11968	CHEBI:29525
C11969	CHEBI:138851
C11970	CHEBI:187852
C11971	CHEBI:29541
C11972	CHEBI:29529
C11973	CHEBI:29542
C11974	CHEBI:29530
C11975	CHEBI:29540
C11976	CHEBI:29528
C11977	CHEBI:190261
C11978	CHEBI:138814
C11979	CHEBI:29535
C11980	CHEBI:29523
C11981	CHEBI:29536
C11982	CHEBI:29524
C11983	CHEBI:29534
C11984	CHEBI:29522
C11985	CHEBI:29624
C11986	CHEBI:29625
C11987	CHEBI:29626
C11988	CHEBI:29627
C11989	CHEBI:29504
C11991	CHEBI:29614
C11992	CHEBI:29613
C11993	CHEBI:29461
C11994	CHEBI:29706
C11995	CHEBI:29656
C11996	CHEBI:29630
C11997	CHEBI:29650
C11998	CHEBI:29649
C11999	CHEBI:29665
C12000	CHEBI:29700
C12001	CHEBI:29491
C12002	CHEBI:77011
C12003	CHEBI:29572
C12006	CHEBI:29619
C12007	CHEBI:29632
C12008	CHEBI:29670
C12009	CHEBI:29688
C12011	CHEBI:29569
C12012	CHEBI:149836
C12013	CHEBI:600103
C12014	CHEBI:29556
C12016	CHEBI:29505
C12017	CHEBI:29621
C12018	CHEBI:29675
C12019	CHEBI:29470
C12020	CHEBI:29506
C12021	CHEBI:29567
C12022	CHEBI:29664
C12023	CHEBI:29702
C12024	CHEBI:29548
C12025	CHEBI:29468
C12026	CHEBI:29474
C12027	CHEBI:29471
C12029	CHEBI:29458
C12030	CHEBI:29633
C12032	CHEBI:47302
C12033	CHEBI:29737
C12034	CHEBI:82699
C12035	CHEBI:29555
C12036	CHEBI:29554
C12037	CHEBI:29669
C12038	CHEBI:29707
C12039	CHEBI:29579
C12040	CHEBI:29689
C12041	CHEBI:29701
C12042	CHEBI:29583
C12043	CHEBI:29681
C12044	CHEBI:29673
C12045	CHEBI:29515
C12047	CHEBI:29647
C12048	CHEBI:29606
C12049	CHEBI:29655
C12050	CHEBI:29581
C12051	CHEBI:29631
C12052	CHEBI:29692
C12053	CHEBI:29657
C12054	CHEBI:29693
C12055	CHEBI:29680
C12056	CHEBI:41045
C12057	CHEBI:29566
C12058	CHEBI:171741
C12059	CHEBI:164200
C12062	CHEBI:29648
C12063	CHEBI:29699
C12064	CHEBI:29672
C12065	CHEBI:44137
C12066	CHEBI:29705
C12067	CHEBI:29711
C12068	CHEBI:29584
C12069	CHEBI:29480
C12070	CHEBI:29668
C12072	CHEBI:29586
C12073	CHEBI:29462
C12075	CHEBI:29691
C12076	CHEBI:29573
C12077	CHEBI:29660
C12078	CHEBI:29571
C12079	CHEBI:29710
C12080	CHEBI:29671
C12081	CHEBI:29679
C12082	CHEBI:29712
C12085	CHEBI:29547
C12087	CHEBI:78023
C12088	CHEBI:68636
C12089	CHEBI:29646
C12090	CHEBI:29629
C12091	CHEBI:27511
C12092	CHEBI:30305
C12093	CHEBI:30306
C12095	CHEBI:29560
C12096	CHEBI:29561
C12098	CHEBI:29516
C12099	CHEBI:73481
C12100	CHEBI:29736
C12101	CHEBI:29565
C12102	CHEBI:29582
C12103	CHEBI:29735
C12104	CHEBI:29564
C12105	CHEBI:29694
C12106	CHEBI:29512
C12107	CHEBI:29507
C12108	CHEBI:29514
C12109	CHEBI:29513
C12110	CHEBI:29585
C12111	CHEBI:29623
C12112	CHEBI:29703
C12113	CHEBI:29704
C12114	CHEBI:29487
C12115	CHEBI:29476
C12116	CHEBI:29580
C12117	CHEBI:29676
C12118	CHEBI:29677
C12119	CHEBI:70231
