foodb_compound_id	foodb_compound_name	chebi_id	chebi_label	match_source	match_type
22516	S-Adenosylmethioninamine	CHEBI:15625	S-adenosylmethioninamine	primary_name	exact_label
22522	dCTP	CHEBI:16311	dCTP	primary_name	exact_label
22525	Adenosine phosphosulfate	CHEBI:17709	5'-adenylyl sulfate	chebi_synonym	exact_label
22530	N-Methylnicotinium	CHEBI:165175	N-Methylnicotinium	primary_name	exact_label
22538	Succinyl-CoA	CHEBI:15380	succinyl-CoA	primary_name	exact_label
22544	DHEA sulfate	CHEBI:16814	dehydroepiandrosterone sulfate	chebi_synonym	exact_label
22546	Angiotensin II	CHEBI:48432	angiotensin II	primary_name	exact_label
22551	2'-Deoxyguanosine 5'-monophosphate	CHEBI:16192	2'-deoxyguanosine 5'-monophosphate	primary_name	exact_label
22555	Glyceraldehyde	CHEBI:5445	glyceraldehyde	primary_name	exact_label
22558	Dihydrofolic acid	CHEBI:15633	dihydrofolic acid	primary_name	exact_label
22565	3-Hexaprenyl-4,5-Dihydroxybenzoic acid	CHEBI:18081	3-hexaprenyl-4,5-dihydroxybenzoic acid	primary_name	exact_label
22574	Mannose 6-phosphate	CHEBI:616988	mannose 6-phosphate	primary_name	exact_label
22579	Leukotriene B4	CHEBI:15647	leukotriene B4	primary_name	exact_label
22586	Octaprenyl diphosphate	CHEBI:53045	octaprenyl diphosphate	primary_name	exact_label
22593	Isovaleryl-CoA	CHEBI:15487	isovaleryl-CoA	primary_name	exact_label
22599	N-Methylformamide	CHEBI:7438	N-methylformamide	primary_name	exact_label
22606	Iminoaspartic acid	CHEBI:50616	iminoaspartic acid	primary_name	exact_label
22614	Aminomalonic acid	CHEBI:17475	aminomalonic acid	primary_name	exact_label
22615	5-Aminolevulinic acid	CHEBI:17549	5-aminolevulinic acid	primary_name	exact_label
22618	2-Methylacetoacetyl-CoA	CHEBI:15476	2-methylacetoacetyl-CoA	primary_name	exact_label
22619	4-Trimethylammoniobutanoic acid	CHEBI:1941	4-(trimethylammonio)butanoic acid	primary_name	exact_label
22637	N1-Acetylspermine	CHEBI:17312	N(1)-acetylspermine	primary_name	exact_label
22644	Dyspropterin	CHEBI:17804	dyspropterin	primary_name	exact_label
22647	Leukotriene C4	CHEBI:16978	leukotriene C4	primary_name	exact_label
22648	N2-Succinyl-L-ornithine	CHEBI:27574	N(2)-succinyl-L-ornithine	primary_name	exact_label
22654	Acetyl-CoA	CHEBI:15351	acetyl-CoA	primary_name	exact_label
22656	Hydantoin-5-propionic acid	CHEBI:28297	hydantoin-5-propionic acid	primary_name	exact_label
22657	1-Deoxy-D-xylulose 5-phosphate	CHEBI:16493	1-deoxy-D-xylulose 5-phosphate	primary_name	exact_label
22660	Chlordecone alcohol	CHEBI:17184	chlordecone alcohol	primary_name	exact_label
22661	Prostaglandin E2	CHEBI:15551	prostaglandin E2	primary_name	exact_label
22664	Dopaquinone	CHEBI:16852	L-dopaquinone	chebi_synonym	exact_label
22665	27-Deoxy-5beta-cyprinol	CHEBI:17278	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	chebi_synonym	exact_label
22669	Pseudooxynicotine	CHEBI:37753	pseudooxynicotine	primary_name	exact_label
22670	2-Aminomuconic acid	CHEBI:16886	2-aminomuconic acid	primary_name	exact_label
22671	Isobutyryl-CoA	CHEBI:15479	isobutyryl-CoA	primary_name	exact_label
22672	15-Keto-13,14-dihydroprostaglandin A2	CHEBI:89315	15-Keto-13,14-dihydroprostaglandin A2	primary_name	exact_label
22673	dCDP	CHEBI:28846	dCDP	primary_name	exact_label
22674	FAD	CHEBI:16238	FAD	primary_name	exact_label
22677	5,6-Dihydroxyindole-2-carboxylic acid	CHEBI:2003	5,6-dihydroxyindole-2-carboxylic acid	primary_name	exact_label
22681	Coproporphyrinogen III	CHEBI:15439	coproporphyrinogen III	primary_name	exact_label
22685	4-Fumarylacetoacetic acid	CHEBI:30907	4-fumarylacetoacetic acid	primary_name	exact_label
22688	Pseudouridine 5'-phosphate	CHEBI:18116	pseudouridine 5'-phosphate	primary_name	exact_label
22691	dTDP	CHEBI:18075	dTDP	primary_name	exact_label
22692	Propionyl-CoA	CHEBI:15539	propionyl-CoA	primary_name	exact_label
22693	N1-Acetylspermidine	CHEBI:17927	N(1)-acetylspermidine	primary_name	exact_label
22694	Presqualene diphosphate	CHEBI:15442	presqualene diphosphate	primary_name	exact_label
22705	1-Pyrroline-5-carboxylic acid	CHEBI:1372	1-pyrroline-5-carboxylic acid	primary_name	exact_label
22709	D-Alanine	CHEBI:15570	D-alanine	primary_name	exact_label
22714	4-Methylpentanal	CHEBI:17998	4-methylpentanal	primary_name	exact_label
22721	2'-Hydroxynicotine	CHEBI:173488	2'-Hydroxynicotine	primary_name	exact_label
22723	Prostaglandin I2	CHEBI:15552	prostaglandin I2	primary_name	exact_label
22724	Leukotriene A4	CHEBI:15651	leukotriene A4	primary_name	exact_label
22735	2-Keto-3-deoxy-D-gluconic acid	CHEBI:57989	2-dehydro-3-deoxy-D-galactonate	chebi_synonym	exact_label
22738	2-Methyl-3-hydroxybutyryl-CoA	CHEBI:165613	2-Methyl-3-hydroxybutyryl-CoA	primary_name	exact_label
22739	Retinal	CHEBI:15035	retinal	primary_name	exact_label
22755	Prostaglandin H2	CHEBI:15554	prostaglandin H2	primary_name	exact_label
22757	Sphinganine 1-phosphate	CHEBI:16893	sphinganine 1-phosphate	primary_name	exact_label
22762	Heparin	CHEBI:28304	heparin	primary_name	exact_label
22765	Prostaglandin D2	CHEBI:15555	prostaglandin D2	primary_name	exact_label
22767	dUMP	CHEBI:17622	dUMP	primary_name	exact_label
22772	Pantetheine 4'-phosphate	CHEBI:16858	pantetheine 4'-phosphate	primary_name	exact_label
22774	24-Hydroxycholesterol	CHEBI:50515	24-hydroxycholesterol	primary_name	exact_label
22776	3-Hydroxy-N6,N6,N6-trimethyl-L-lysine	CHEBI:15786	3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine	primary_name	exact_label
22779	5'-Hydroxycotinine	CHEBI:173530	5'-Hydroxycotinine	primary_name	exact_label
22783	3-Methoxytyrosine	CHEBI:172453	3-Methoxytyrosine	primary_name	exact_label
22786	dGTP	CHEBI:16497	dGTP	primary_name	exact_label
22788	Prostaglandin E1	CHEBI:15544	prostaglandin E1	primary_name	exact_label
22794	Lipoic acid	CHEBI:16494	lipoic acid	primary_name	exact_label
22795	Thromboxane A2	CHEBI:15627	thromboxane A2	primary_name	exact_label
22798	5-b-Cholestane-3a ,7a ,12a-triol	CHEBI:16496	5beta-cholestane-3alpha,7alpha,12alpha-triol	chebi_synonym	exact_label
22804	Undecaprenyl diphosphate	CHEBI:53042	undecaprenyl diphosphate	primary_name	exact_label
22808	3-Dehydrosphinganine	CHEBI:17862	3-dehydrosphinganine	primary_name	exact_label
22812	NADH	CHEBI:16908	NADH	primary_name	exact_label
22820	Inositol 1,4,5-trisphosphate	CHEBI:340804	Ins(1,4,5)P3	chebi_synonym	exact_label
22831	Glucosamine	CHEBI:5417	glucosamine	primary_name	exact_label
22835	3-Methylthiopropionic acid	CHEBI:1438	3-(methylthio)propionic acid	primary_name	exact_label
22837	dATP	CHEBI:16284	dATP	primary_name	exact_label
22840	Formamide	CHEBI:16397	formamide	primary_name	exact_label
22846	CDP	CHEBI:17239	CDP	primary_name	exact_label
22847	Corticosterone	CHEBI:16827	corticosterone	primary_name	exact_label
22848	S-Formylglutathione	CHEBI:16225	S-formylglutathione	primary_name	exact_label
22849	2-Keto-glutaramic acid	CHEBI:30882	2-oxoglutaramic acid	chebi_synonym	exact_label
22853	1-Methylguanosine	CHEBI:19062	1-methylguanosine	primary_name	exact_label
22854	CDP-Ethanolamine	CHEBI:16732	CDP-ethanolamine	primary_name	exact_label
22856	3-Methylguanine	CHEBI:1604	3-methylguanine	primary_name	exact_label
22857	Epi-coprostanol	CHEBI:171890	Epi-coprostanol	primary_name	exact_label
22861	D-Xylulose	CHEBI:17140	D-xylulose	primary_name	exact_label
22862	L-Norleucine	CHEBI:18347	L-norleucine	primary_name	exact_label
22867	Methylsuccinic acid	CHEBI:89843	methylsuccinic acid	primary_name	exact_label
22869	Imipramine	CHEBI:47499	imipramine	primary_name	exact_label
22873	Retinoic acid	CHEBI:26536	retinoic acid	primary_name	exact_label
22874	5-Hydroxytryptophol	CHEBI:89825	5-Hydroxytryptophol	primary_name	exact_label
22875	1,3-Dimethyluric acid	CHEBI:68447	1,3-dimethyluric acid	primary_name	exact_label
22885	Valproic acid	CHEBI:39867	valproic acid	primary_name	exact_label
22887	3-Methylxanthine	CHEBI:62205	3-methylxanthine	primary_name	exact_label
22891	Ribonolactone	CHEBI:37434	ribonolactone	primary_name	exact_label
22895	2-Aminoisobutyric acid	CHEBI:27971	2-aminoisobutyric acid	primary_name	exact_label
22899	Digoxin	CHEBI:4551	digoxin	primary_name	exact_label
22900	Famotidine	CHEBI:4975	famotidine	primary_name	exact_label
22906	Ibuprofen	CHEBI:5855	ibuprofen	primary_name	exact_label
22908	Hydrochlorothiazide	CHEBI:5778	hydrochlorothiazide	primary_name	exact_label
22909	Levofloxacin	CHEBI:63598	levofloxacin	primary_name	exact_label
22913	Warfarin	CHEBI:10033	warfarin	primary_name	exact_label
22916	Lisinopril	CHEBI:43755	lisinopril	primary_name	exact_label
22917	Medroxyprogesterone	CHEBI:6715	medroxyprogesterone	primary_name	exact_label
22919	Brompheniramine	CHEBI:3183	brompheniramine	primary_name	exact_label
22922	Chlorpheniramine	CHEBI:52010	chlorphenamine	chebi_synonym	exact_label
22924	3-Hydroxyoctanoic acid	CHEBI:37098	3-hydroxyoctanoic acid	primary_name	exact_label
22928	Pristanal	CHEBI:49189	pristanal	primary_name	exact_label
22937	Docosapentaenoic acid	CHEBI:61204	docosapentaenoic acid	primary_name	exact_label
22938	Trioxilin A3	CHEBI:36203	trioxilin A3	primary_name	exact_label
22943	3,7-Dimethyluric acid	CHEBI:68531	3,7-dimethyluric acid	primary_name	exact_label
22944	5'-Deoxyadenosine	CHEBI:17319	5'-deoxyadenosine	primary_name	exact_label
22945	Finasteride	CHEBI:5062	finasteride	primary_name	exact_label
22947	2-Hydroxy-2-methylbutyric acid	CHEBI:68454	2-hydroxy-2-methylbutyric acid	primary_name	exact_label
22950	Dimethylmalonic acid	CHEBI:111517	dimethylmalonic acid	primary_name	exact_label
22956	4-Hydroxyisovaleric acid	CHEBI:90005	4-Hydroxyisovaleric acid	primary_name	exact_label
22965	Ethyladipic acid	CHEBI:173798	Ethyladipic acid	primary_name	exact_label
22966	2,3-Dimethyl-3-hydroxyglutaric acid	CHEBI:173814	2,3-Dimethyl-3-hydroxyglutaric acid	primary_name	exact_label
22968	8-Dehydrocholesterol	CHEBI:89982	8-Dehydrocholesterol	primary_name	exact_label
22972	8-Hydroxyguanine	CHEBI:44605	8-oxoguanine	chebi_synonym	exact_label
22975	N(6)-Methyllysine	CHEBI:64349	N(6)-methyllysine	primary_name	exact_label
22985	12-Hydroxydodecanoic acid	CHEBI:39567	12-hydroxylauric acid	primary_name	exact_synonym
22989	Heptacosanoic acid	CHEBI:78710	heptacosanoic acid	primary_name	exact_label
22990	N-Acetylputrescine	CHEBI:17768	N-acetylputrescine	primary_name	exact_label
22993	4-Hydroxy-2-oxoglutaric acid	CHEBI:30923	4-hydroxy-2-oxoglutaric acid	primary_name	exact_label
22996	2,2-Dimethylsuccinic acid	CHEBI:86537	2,2-dimethylsuccinic acid	primary_name	exact_label
22998	Cyanate	CHEBI:29195	cyanate	primary_name	exact_label
23008	6-Methyladenine	CHEBI:28871	6-methyladenine	primary_name	exact_label
23016	Prostaglandin F3a	CHEBI:228739	Prostaglandin F3a	primary_name	exact_label
23018	27-Nor-5beta-cholestane-3alpha,7alpha,12alpha,24,25-pentol	CHEBI:166805	27-Nor-5beta-cholestane-3alpha,7alpha,12alpha,24,25-pentol	primary_name	exact_label
23023	Aminoacetone	CHEBI:17906	aminoacetone	primary_name	exact_label
23029	1,3-Dimethyluracil	CHEBI:74763	1,3-dimethyluracil	primary_name	exact_label
23036	27-Norcholestanehexol	CHEBI:172134	27-Norcholestanehexol	primary_name	exact_label
23037	Coproporphyrinogen I	CHEBI:28607	coproporphyrinogen I	primary_name	exact_label
23046	Glycylprolylhydroxyproline	CHEBI:193240	Glycylprolylhydroxyproline	primary_name	exact_label
23047	N1,N12-Diacetylspermine	CHEBI:28101	N(1),N(12)-diacetylspermine	primary_name	exact_label
23050	cis-8,11,14,17-Eicosatetraenoic acid	CHEBI:170116	Cis-8,11,14,17-Eicosatetraenoic acid	primary_name	exact_label
23053	5b-Cholestane-3a,7a,12a,25,26-pentol	CHEBI:172124	5b-Cholestane-3a,7a,12a,25,26-pentol	primary_name	exact_label
23057	N8-Acetylspermidine	CHEBI:27911	N(8)-acetylspermidine	primary_name	exact_label
23073	Uroporphyrinogen I	CHEBI:28766	uroporphyrinogen I	primary_name	exact_label
23089	Picolinic acid	CHEBI:28747	picolinic acid	primary_name	exact_label
23093	R-Methylmalonyl-CoA	CHEBI:15465	(R)-methylmalonyl-CoA	primary_name	exact_label
23094	2-Hydroxymyristic acid	CHEBI:59270	2-hydroxymyristic acid	primary_name	exact_label
23096	Primapterin	CHEBI:74689	primapterin	primary_name	exact_label
23107	4a-Hydroxytetrahydrobiopterin	CHEBI:15374	4a-hydroxytetrahydrobiopterin	primary_name	exact_label
23137	trans-trans-Muconic acid	CHEBI:27036	trans,trans-muconic acid	chebi_synonym	exact_label
23138	Hawkinsin	CHEBI:149584	hawkinsin	primary_name	exact_label
23139	Leukotriene E3	CHEBI:74018	leukotriene E3	primary_name	exact_label
23141	2,4-Diaminobutyric acid	CHEBI:64307	2,4-diaminobutyric acid	primary_name	exact_label
23152	Celastrol	CHEBI:63959	celastrol	primary_name	exact_label
23159	Levuglandin D2	CHEBI:34820	levuglandin D2	primary_name	exact_label
23168	3,3-Dimethylglutaric acid	CHEBI:68502	3,3-dimethylglutaric acid	primary_name	exact_label
23179	Taurochenodeoxycholate-7-sulfate	CHEBI:197207	Taurochenodeoxycholate-7-sulfate	primary_name	exact_label
23182	3,4,5-Trimethoxycinnamic acid	CHEBI:566519	3,4,5-trimethoxycinnamic acid	primary_name	exact_label
23189	Cholic acid glucuronide	CHEBI:137056	cholic acid glucuronide	primary_name	exact_label
23194	Chenodeoxycholic acid 3-sulfate	CHEBI:89060	Chenodeoxycholic acid 3-sulfate	primary_name	exact_label
23200	3-(3-Hydroxyphenyl)-3-hydroxypropanoic acid	CHEBI:86369	3-(3-hydroxyphenyl)-3-hydroxypropanoic acid	primary_name	exact_label
23203	Prostaglandin A1	CHEBI:15545	prostaglandin A1	primary_name	exact_label
23204	6-Hydroxynicotinic acid	CHEBI:16168	6-hydroxynicotinic acid	primary_name	exact_label
23205	Prostaglandin E3	CHEBI:28031	prostaglandin E3	primary_name	exact_label
23207	Prostaglandin F1a	CHEBI:169746	Prostaglandin F1a	primary_name	exact_label
23208	13,14-Dihydro PGE1	CHEBI:89310	13,14-Dihydro PGE1	primary_name	exact_label
23212	Prostaglandin J2	CHEBI:27485	prostaglandin J2	primary_name	exact_label
23216	1-Methylinosine	CHEBI:19065	1-methylinosine	primary_name	exact_label
23217	Nandrolone	CHEBI:7466	nandrolone	primary_name	exact_label
23224	Cysteic acid	CHEBI:21260	cysteic acid	primary_name	exact_label
23225	Androsterone sulfate	CHEBI:83037	androsterone sulfate	primary_name	exact_label
23228	Cortisone	CHEBI:16962	cortisone	primary_name	exact_label
23231	Alloxan	CHEBI:76451	alloxan	primary_name	exact_label
23235	Testosterone sulfate	CHEBI:84094	testosterone sulfate	primary_name	exact_label
23236	Danazol	CHEBI:4315	danazol	primary_name	exact_label
23237	Hexanoyl-CoA	CHEBI:27540	hexanoyl-CoA	primary_name	exact_label
23243	2,3-Dinor-TXB2	CHEBI:89991	2,3-Dinor-TXB2	primary_name	exact_label
23251	Prostaglandin B1	CHEBI:27624	prostaglandin B1	primary_name	exact_label
23252	11-Hydroxyandrosterone	CHEBI:173050	11-Hydroxyandrosterone	primary_name	exact_label
23254	Cysteamine	CHEBI:17141	cysteamine	primary_name	exact_label
23258	Prephytoene diphosphate	CHEBI:14885	prephytoene diphosphate	primary_name	exact_label
23260	Prostaglandin D3	CHEBI:34939	prostaglandin D3	primary_name	exact_label
23264	Lactaldehyde	CHEBI:18419	lactaldehyde	primary_name	exact_label
23265	Chalcone	CHEBI:27618	chalcone	primary_name	exact_label
23268	Leukotriene D4	CHEBI:28666	leukotriene D4	primary_name	exact_label
23270	1-Methyluric acid	CHEBI:68441	1-methyluric acid	primary_name	exact_label
23272	Stanozolol	CHEBI:9249	stanozolol	primary_name	exact_label
23274	Biocytin	CHEBI:27870	biocytin	primary_name	exact_label
23277	Argininic acid	CHEBI:90000	Argininic acid	primary_name	exact_label
23278	N-Methylnicotinamide	CHEBI:64399	N-methylnicotinamide	primary_name	exact_label
23284	5-Aminoimidazole-4-carboxamide	CHEBI:2030	5-aminoimidazole-4-carboxamide	primary_name	exact_label
23290	Prostaglandin G2	CHEBI:27647	prostaglandin G2	primary_name	exact_label
23316	Pyrimidine	CHEBI:16898	pyrimidine	primary_name	exact_label
23317	Chitin	CHEBI:17029	chitin	primary_name	exact_label
23323	4-Hydroxycrotonic acid	CHEBI:137232	4-hydroxycrotonic acid	primary_name	exact_label
23325	Pectin	CHEBI:17309	pectin	primary_name	exact_label
23326	D-Lysine	CHEBI:16855	D-lysine	primary_name	exact_label
23327	D-Serine	CHEBI:16523	D-serine	primary_name	exact_label
23328	Berberine	CHEBI:16118	berberine	primary_name	exact_label
23329	D-Proline	CHEBI:16313	D-proline	primary_name	exact_label
23331	D-Cysteine	CHEBI:16375	D-cysteine	primary_name	exact_label
23334	D-Glutamine	CHEBI:17061	D-glutamine	primary_name	exact_label
23339	3-Hydroxypropanal	CHEBI:17871	3-hydroxypropanal	primary_name	exact_label
23340	4-Pyridoxolactone	CHEBI:16871	4-pyridoxolactone	primary_name	exact_label
23342	L-Gulonolactone	CHEBI:86660	L-gulonolactone	primary_name	exact_label
23343	N-Formyl-L-glutamic acid	CHEBI:48309	N-formyl-L-glutamic acid	primary_name	exact_label
23347	3-(3,4-Dihydroxyphenyl)lactic acid	CHEBI:17807	3-(3,4-dihydroxyphenyl)lactic acid	primary_name	exact_label
23349	Homocitric acid	CHEBI:17852	homocitric acid	primary_name	exact_label
23354	Carbonic acid	CHEBI:28976	carbonic acid	primary_name	exact_label
23360	Morphinone	CHEBI:16315	morphinone	primary_name	exact_label
23361	Lauroyl-CoA	CHEBI:15521	lauroyl-CoA	primary_name	exact_label
23364	Dethiobiotin	CHEBI:16691	dethiobiotin	primary_name	exact_label
23365	Taurocyamine	CHEBI:17228	taurocyamine	primary_name	exact_label
23368	CE(10:0)	CHEBI:89029	CE(10:0)	primary_name	exact_label
23369	2-Aminoacrylic acid	CHEBI:17123	2-aminoacrylic acid	primary_name	exact_label
23372	N-Methylhydantoin	CHEBI:16354	N-methylhydantoin	primary_name	exact_label
23377	4-Acetamidobutanoic acid	CHEBI:17645	4-acetamidobutanoic acid	primary_name	exact_label
23379	Dimethylbenzimidazole	CHEBI:23809	dimethylbenzimidazole	primary_name	exact_label
23383	Mesna	CHEBI:31824	Mesna	primary_name	exact_label
23389	2-Methylacetoacetic acid	CHEBI:37079	2-methylacetoacetic acid	primary_name	exact_label
23391	Androst-5-ene-3beta,17beta-diol	CHEBI:2710	androst-5-ene-3beta,17beta-diol	primary_name	exact_label
23403	13-L-Hydroperoxylinoleic acid	CHEBI:15655	13(S)-HPODE	chebi_synonym	exact_synonym
23405	15(S)-HETE	CHEBI:15558	15(S)-HETE	primary_name	exact_label
23411	3-Aminoisobutanoic acid	CHEBI:49096	3-aminoisobutyrate	chebi_synonym	exact_synonym
23412	Protopine	CHEBI:16415	protopine	primary_name	exact_label
23415	Pentosidine	CHEBI:59951	pentosidine	primary_name	exact_label
23437	19-Oxotestosterone	CHEBI:75308	19-oxotestosterone	primary_name	exact_label
23444	21-Hydroxypregnenolone	CHEBI:28043	21-hydroxypregnenolone	primary_name	exact_label
23445	11-Dehydrocorticosterone	CHEBI:78600	11-dehydrocorticosterone	primary_name	exact_label
23448	22beta-Hydroxycholesterol	CHEBI:67237	(22R)-22-hydroxycholesterol	chebi_synonym	exact_label
23450	L-Allothreonine	CHEBI:28718	L-allothreonine	primary_name	exact_label
23451	N6-Methyladenosine	CHEBI:21891	N(6)-methyladenosine	primary_name	exact_label
23455	Aerobactin	CHEBI:18157	aerobactin	primary_name	exact_label
23456	5,6-Dihydroxyindole	CHEBI:27404	5,6-dihydroxyindole	primary_name	exact_label
23460	Leucodopachrome	CHEBI:60872	leucodopachrome	primary_name	exact_label
23467	6-Hydroxymelatonin	CHEBI:2198	6-hydroxymelatonin	primary_name	exact_label
23469	Tuberculostearic acid	CHEBI:68565	tuberculostearic acid	primary_name	exact_label
23474	5-Methoxytryptamine	CHEBI:2089	5-methoxytryptamine	primary_name	exact_label
23481	BOX B	CHEBI:193252	BOX B	primary_name	exact_label
23497	L-alpha-Glutamyl-L-lysine	CHEBI:73521	Glu-Lys	primary_name	exact_synonym
23501	2-Oxoarginine	CHEBI:18253	5-guanidino-2-oxopentanoate	chebi_synonym	exact_label
23511	12(S)-HPETE	CHEBI:15626	12(S)-HPETE	primary_name	exact_label
23519	14,15-Epoxy-5,8,11-eicosatrienoic acid	CHEBI:171866	14,15-Epoxy-5,8,11-eicosatrienoic acid	primary_name	exact_label
23523	5-Pyridoxolactone	CHEBI:2124	5-pyridoxolactone	primary_name	exact_label
23528	2-O-Methylcytosine	CHEBI:70854	2-O-methylcytosine	primary_name	exact_label
23529	Anabasine	CHEBI:28986	anabasine	primary_name	exact_label
23530	Imidazolone	CHEBI:20432	imidazolone	primary_name	exact_label
23531	N-Methyltryptamine	CHEBI:28136	N-methyltryptamine	primary_name	exact_label
23541	1D-Myo-inositol 1,4,5,6-tetrakisphosphate	CHEBI:16067	1D-myo-inositol 1,4,5,6-tetrakisphosphate	primary_name	exact_label
23544	Phytosphingosine	CHEBI:46961	phytosphingosine	primary_name	exact_label
23548	Tetrahydrogestrinone	CHEBI:190313	Tetrahydrogestrinone	primary_name	exact_label
23550	O-Desmethylangolensin	CHEBI:88902	O-Desmethylangolensin	primary_name	exact_label
23553	S-Nitrosoglutathione	CHEBI:50091	S-nitrosoglutathione	primary_name	exact_label
23556	S-(Hydroxymethyl)glutathione	CHEBI:22052	S-hydroxymethylglutathione	primary_name	exact_label
23563	8-HETE	CHEBI:72643	8-HETE	primary_name	exact_label
23564	16(R)-HETE	CHEBI:34162	16(R)-HETE	primary_name	exact_label
23565	11(R)-HETE	CHEBI:34126	11(R)-HETE	primary_name	exact_label
23568	8-Isoprostaglandin E1	CHEBI:183841	8-Isoprostaglandin E1	primary_name	exact_label
23569	Hepoxilin A3	CHEBI:36190	hepoxilin A3	primary_name	exact_label
23575	8(S)-HPETE	CHEBI:34487	8(S)-HPETE	primary_name	exact_label
23577	Vernolic acid	CHEBI:38299	vernolic acid	primary_name	exact_label
23591	Biotin sulfone	CHEBI:74092	biotin sulfone	primary_name	exact_label
23595	N2,N2-Dimethylguanosine	CHEBI:19289	N(2),N(2)-dimethylguanosine	primary_name	exact_label
23728	Glucosylceramide (d18:1/24:0)	CHEBI:142699	glucosylceramide (d18:1/24:0)	primary_name	exact_label
23732	cis-4-Octenedioic acid	CHEBI:89625	cis-4-Octenedioic acid	primary_name	exact_label
23740	Loratadine	CHEBI:6538	loratadine	primary_name	exact_label
23743	Simvastatin	CHEBI:9150	simvastatin	primary_name	exact_label
23744	Lansoprazole	CHEBI:6375	lansoprazole	primary_name	exact_label
23748	Olanzapine	CHEBI:7735	olanzapine	primary_name	exact_label
23749	Celecoxib	CHEBI:41423	celecoxib	primary_name	exact_label
23750	Gabapentin	CHEBI:42797	gabapentin	primary_name	exact_label
23752	Pantoprazole	CHEBI:7915	pantoprazole	primary_name	exact_label
23753	Amlodipine	CHEBI:2668	amlodipine	primary_name	exact_label
23754	Risperidone	CHEBI:8871	risperidone	primary_name	exact_label
23755	Quetiapine	CHEBI:8707	quetiapine	primary_name	exact_label
23756	Pravastatin	CHEBI:63618	pravastatin	primary_name	exact_label
23757	Zolpidem	CHEBI:10125	zolpidem	primary_name	exact_label
23758	Rabeprazole	CHEBI:8768	rabeprazole	primary_name	exact_label
23764	Topiramate	CHEBI:63631	topiramate	primary_name	exact_label
23765	Ondansetron	CHEBI:7773	Ondansetron	primary_name	exact_label
23767	Sumatriptan	CHEBI:10650	sumatriptan	primary_name	exact_label
23770	Donepezil	CHEBI:53289	donepezil	primary_name	exact_label
23772	9E,11E-Octadecadienoic acid	CHEBI:88464	(9E,11E)-octadecadienoic acid	primary_name	exact_label
23775	15H-11,12-EETA	CHEBI:34160	15H-11,12-EETA	primary_name	exact_label
23779	Leukotriene B5	CHEBI:88493	leukotriene B5	primary_name	exact_label
23783	5-HEPE	CHEBI:72801	5-HEPE	primary_name	exact_label
23784	Lipoxin B4	CHEBI:6499	lipoxin B4	primary_name	exact_label
23935	Testosterone enanthate	CHEBI:9464	testosterone enanthate	primary_name	exact_label
23945	2-Methylguanosine	CHEBI:20794	7-methylguanosine	chebi_synonym	exact_label
23952	N4-Acetylcytidine	CHEBI:70989	N(4)-acetylcytidine	primary_name	exact_label
23959	20-Hydroxyeicosatetraenoic acid	CHEBI:34306	20-HETE	chebi_synonym	exact_synonym
23975	Mesterolone	CHEBI:135293	mesterolone	primary_name	exact_label
23977	3'-O-Methylguanosine	CHEBI:70867	3'-O-methylguanosine	primary_name	exact_label
23983	Bolasterone	CHEBI:34583	Bolasterone	primary_name	exact_label
24003	11-cis-Retinol	CHEBI:16302	11-cis-retinol	primary_name	exact_label
24007	13-cis-Retinal	CHEBI:45487	13-cis-retinal	primary_name	exact_label
24020	18-Hydroxyarachidonic acid	CHEBI:175097	18-Hydroxyarachidonic acid	primary_name	exact_label
24025	4-Hydroxyretinoic acid	CHEBI:63795	all-trans-4-hydroxyretinoic acid	primary_name	exact_synonym
24027	6beta-Hydroxytestosterone	CHEBI:34477	6beta-hydroxytestosterone	primary_name	exact_label
24031	Linoelaidic acid	CHEBI:75108	linoelaidic acid	primary_name	exact_label
24033	5-Amino-2-oxopentanoic acid	CHEBI:49268	5-amino-2-oxopentanoic acid	primary_name	exact_label
24055	D-Mannose 1-phosphate	CHEBI:35374	D-mannose 1-phosphate	primary_name	exact_label
24056	cis,cis-Muconic acid	CHEBI:16508	cis,cis-muconic acid	primary_name	exact_label
24058	Selenocystathionine	CHEBI:26630	selenocystathionine	primary_name	exact_label
24078	L-2-Amino-3-oxobutanoic acid	CHEBI:40673	L-2-amino-3-oxobutanoic acid	primary_name	exact_label
24082	Hexacosanoyl-CoA	CHEBI:52966	hexacosanoyl-CoA	primary_name	exact_label
24088	Leukotriene F4	CHEBI:27491	leukotriene F4	primary_name	exact_label
24104	Heptadecanoyl-CoA	CHEBI:74397	heptadecanoyl-CoA	primary_name	exact_label
24108	Phenylacetyl-CoA	CHEBI:15537	phenylacetyl-CoA	primary_name	exact_label
24114	3-Mercaptolactate-cysteine disulfide	CHEBI:140724	3-mercaptolactate-cysteine disulfide	primary_name	exact_label
24130	Debrisoquine	CHEBI:34665	debrisoquin	chebi_synonym	exact_label
24143	Chitotriose	CHEBI:84373	chitotriose	primary_name	exact_label
24199	Ubiquinone Q2	CHEBI:46372	ubiquinone-2	chebi_synonym	exact_label
24217	3-Carboxy-1-hydroxypropylthiamine diphosphate	CHEBI:1463	3-carboxy-1-hydroxypropylthiamine diphosphate	primary_name	exact_label
24232	Estriol-16-glucuronide	CHEBI:190411	Estriol-16-Glucuronide	primary_name	exact_label
